timestamp_utc,elapsed_s,scene,frames,fps_avg,frame_ms_avg,frame_ms_p50,frame_ms_p95,frame_ms_p99,frame_ms_max,main_thread_ms_avg,main_thread_ms_max,render_thread_ms_avg,render_thread_ms_max,cpu_frame_ms,gpu_frame_ms,gc_alloc_kib_avg,gc_alloc_kib_max,gc_used_mib,system_used_mib,draw_calls,batches,setpass_calls,triangles
2026-07-13T19:55:54.9605264Z,197.624,Game,104,103.15,9.695,9.446,11.489,14.720,19.045,9.606,18.500,0.000,0.000,9.027,3.359,0.631,30.248,321.836,1904.750,3850,1091,424,390878
2026-07-13T19:55:55.9678999Z,198.630,Game,109,108.34,9.230,9.104,11.415,11.914,20.259,9.132,19.747,0.000,0.000,9.744,3.779,0.589,37.434,321.910,1904.539,3887,1139,470,397759
2026-07-13T19:55:56.9707022Z,199.633,Game,101,100.75,9.926,9.953,11.300,11.549,11.967,9.811,11.689,0.000,0.000,10.037,4.370,0.239,4.824,321.938,1904.539,3799,1054,424,388672
2026-07-13T19:55:57.9803188Z,200.643,Game,110,108.86,9.186,9.172,10.790,12.113,20.018,9.097,19.515,0.000,0.000,9.808,3.853,0.558,38.301,322.004,1904.559,3867,1127,465,394081
2026-07-13T19:55:58.9907296Z,201.653,Game,105,103.94,9.621,9.708,10.983,11.450,11.497,9.530,11.493,0.000,0.000,9.831,7.084,0.168,1.416,322.027,1904.570,3844,1114,461,394780
2026-07-13T19:55:59.9938682Z,202.656,Game,104,103.69,9.644,9.623,11.035,11.740,12.363,9.530,12.255,0.000,0.000,11.800,3.590,0.220,4.824,322.055,1904.570,3749,1038,416,385647
2026-07-13T19:56:01.0002565Z,203.663,Game,114,113.23,8.832,8.732,9.689,10.367,11.270,8.747,11.259,0.000,0.000,8.192,3.583,0.166,1.416,322.074,1904.574,3743,1037,417,385340
2026-07-13T19:56:02.0043109Z,204.667,Game,101,100.57,9.943,9.747,11.557,12.953,19.166,9.844,18.619,0.000,0.000,9.124,6.705,0.610,38.613,322.137,1904.563,3773,1070,419,387253
2026-07-13T19:56:03.0091466Z,205.672,Game,113,112.49,8.889,8.939,10.390,12.148,13.090,8.793,13.696,0.000,0.000,8.101,3.587,0.209,4.824,322.164,1904.563,3727,1031,416,384108
2026-07-13T19:56:04.0165122Z,206.678,Game,105,104.36,9.582,9.431,11.295,12.043,21.805,9.485,21.351,0.000,0.000,10.838,3.764,0.609,30.404,322.238,1904.574,3789,1101,456,390797
2026-07-13T19:56:05.0186230Z,207.681,Game,101,100.66,9.934,9.928,11.256,11.778,12.179,9.814,12.719,0.000,0.000,10.537,7.089,0.157,1.418,322.258,1904.574,3776,1094,454,391915
2026-07-13T19:56:06.0217086Z,208.684,Game,98,97.72,10.233,10.036,11.345,23.340,23.340,10.134,22.229,0.000,0.000,9.776,3.744,0.160,1.416,322.273,1904.574,3771,1088,452,390129
2026-07-13T19:56:07.0287491Z,209.690,Game,100,99.38,10.063,9.940,11.308,13.384,13.710,9.964,13.365,0.000,0.000,12.168,3.743,0.159,1.416,322.289,1904.574,3754,1078,439,388098
2026-07-13T19:56:08.0323879Z,210.694,Game,96,95.64,10.456,10.457,11.574,17.099,17.099,10.327,16.637,0.000,0.000,10.830,6.923,0.157,1.414,322.309,1904.422,3728,1070,434,389585
2026-07-13T19:56:09.0411896Z,211.704,Game,76,75.25,13.289,10.048,11.763,233.138,233.138,13.138,194.544,0.000,0.000,9.444,4.093,0.358,14.838,322.344,1904.457,3710,1064,432,387497
2026-07-13T19:56:10.0423255Z,212.705,Game,85,84.90,11.779,11.456,14.712,17.003,17.003,11.659,16.975,0.000,0.000,10.985,3.804,0.159,1.422,322.363,1904.473,3704,1055,433,386118
2026-07-13T19:56:11.0555304Z,213.717,Game,96,94.94,10.533,9.661,14.416,22.914,22.914,10.426,23.336,0.000,0.000,11.571,3.912,0.158,1.416,322.379,1904.480,3696,1060,434,387576
2026-07-13T19:56:12.0610881Z,214.724,Game,94,93.32,10.715,9.997,16.115,17.942,17.942,10.570,17.935,0.000,0.000,8.749,3.825,0.159,1.414,322.398,1901.691,3686,1057,432,385864
2026-07-13T19:56:13.0680694Z,215.730,Game,102,101.41,9.861,9.689,11.776,13.301,14.440,9.767,14.439,0.000,0.000,9.363,4.290,0.154,1.412,322.422,1901.691,3682,1051,432,384436
2026-07-13T19:56:14.0721776Z,216.733,Game,75,74.76,13.377,12.457,19.764,31.781,31.781,13.199,31.777,0.000,0.000,12.362,4.768,0.165,1.412,322.434,1901.691,3674,1056,435,385958
2026-07-13T19:56:15.0737124Z,217.736,Game,87,86.75,11.527,10.965,15.894,17.444,17.444,11.350,17.430,0.000,0.000,8.328,0.000,0.160,1.416,322.449,1901.684,3663,1057,433,383638
2026-07-13T19:56:16.0758213Z,218.738,Game,98,97.78,10.228,10.128,12.084,13.007,13.007,10.111,13.003,0.000,0.000,8.901,3.773,0.157,1.414,322.469,1901.684,3648,1050,432,383011
2026-07-13T19:56:17.0770911Z,219.739,Game,98,97.94,10.210,10.108,11.920,13.962,13.962,10.104,13.745,0.000,0.000,10.456,3.818,0.158,1.414,322.488,1901.688,3651,1051,430,383205
2026-07-13T19:56:18.0820048Z,220.745,Game,98,97.40,10.267,10.118,11.994,13.853,13.853,10.123,13.345,0.000,0.000,9.936,4.648,0.155,1.416,322.504,1901.672,3642,1049,431,382112
2026-07-13T19:56:19.0886548Z,221.751,Game,102,101.36,9.866,9.949,10.814,11.187,11.444,9.757,11.439,0.000,0.000,10.424,3.928,0.154,1.414,322.523,1901.672,3639,1046,429,380719
2026-07-13T19:56:20.0898658Z,222.751,Game,99,98.98,10.103,10.010,11.732,13.530,13.530,10.001,13.556,0.000,0.000,10.054,0.000,0.161,1.465,322.547,1901.672,3623,1046,428,380059
2026-07-13T19:56:21.5956877Z,224.142,Game,88,63.29,15.800,10.235,13.810,470.161,470.161,16.712,513.293,0.000,0.000,9.597,4.559,0.163,1.496,322.559,1902.086,3616,1043,428,379625
2026-07-13T19:56:22.4928578Z,225.155,Game,53,52.33,19.108,16.500,24.305,134.191,134.191,16.295,33.558,0.000,0.000,16.503,4.006,0.181,1.623,322.570,1902.086,3596,1040,428,378638
2026-07-13T19:56:23.4993162Z,226.159,Game,64,63.75,15.687,15.363,19.602,28.000,28.000,15.472,30.206,0.000,0.000,16.863,3.639,0.272,4.822,322.590,1902.586,3503,959,378,371508
2026-07-13T19:56:24.4999825Z,227.163,Game,90,89.60,11.161,10.769,16.493,18.273,18.273,10.949,17.795,0.000,0.000,9.396,3.546,0.175,1.414,322.602,1902.590,3497,961,385,370953
2026-07-13T19:56:25.5043607Z,228.168,Game,91,90.54,11.045,10.340,16.860,31.590,31.590,10.944,31.006,0.000,0.000,9.821,3.729,0.723,34.152,322.680,1903.242,3565,1041,436,380031
2026-07-13T19:56:26.5158688Z,229.178,Game,100,99.08,10.093,9.997,11.140,15.219,16.845,10.002,18.085,0.000,0.000,10.184,3.286,0.167,1.416,322.699,1903.121,3457,960,369,368316
2026-07-13T19:56:27.5191907Z,230.182,Game,104,103.53,9.659,9.272,10.586,13.884,49.559,9.178,13.420,0.000,0.000,8.691,3.252,0.978,81.091,322.781,1904.332,3363,742,382,337218
2026-07-13T19:56:28.5235044Z,231.186,Game,104,103.55,9.657,9.586,11.699,12.228,13.682,9.566,13.680,0.000,0.000,9.469,3.444,3.797,98.715,323.207,1906.434,3827,1090,400,407800
2026-07-13T19:56:29.5234617Z,232.187,Game,101,100.94,9.907,9.597,12.039,13.154,26.675,9.815,26.988,0.000,0.000,9.515,3.333,17.226,217.907,325.082,1910.609,3717,1051,406,395801
2026-07-13T19:56:30.5292011Z,233.192,Game,94,93.57,10.687,10.507,13.776,21.147,21.147,10.589,20.713,0.000,0.000,9.603,3.398,30.837,200.958,328.426,1914.410,4064,1123,414,422729
2026-07-13T19:56:31.5299648Z,234.192,Game,107,106.99,9.346,9.251,10.688,11.602,13.397,9.252,15.641,0.000,0.000,8.975,3.034,8.626,70.518,329.508,1914.410,3173,776,378,302913
2026-07-13T19:56:32.5312378Z,235.193,Game,103,102.86,9.722,9.683,11.641,12.861,13.407,9.632,13.402,0.000,0.000,11.630,3.242,5.300,90.887,330.117,1914.914,3063,863,364,323810
2026-07-13T19:56:33.5351248Z,236.199,Game,108,107.37,9.314,9.188,10.620,11.609,13.422,9.212,13.465,0.000,0.000,8.496,3.626,0.286,7.210,330.164,1914.824,2913,783,352,309409
2026-07-13T19:56:34.5405318Z,237.200,Game,104,103.93,9.622,9.350,11.113,12.453,23.914,9.551,25.170,0.000,0.000,7.950,3.277,0.318,9.099,330.203,1915.316,2768,705,341,304944
2026-07-13T19:56:35.5422830Z,238.206,Game,106,105.36,9.491,9.361,11.036,13.267,14.910,9.363,16.349,0.000,0.000,9.901,3.321,0.281,5.481,330.234,1915.648,2926,772,383,318649
2026-07-13T19:56:36.5534888Z,239.216,Game,102,101.00,9.901,9.762,11.923,13.271,18.901,9.804,18.900,0.000,0.000,11.586,3.785,1.574,50.637,330.422,1915.594,4584,1314,492,484073
2026-07-13T19:56:37.5565001Z,240.219,Game,94,93.75,10.667,10.670,12.249,12.773,12.773,10.542,13.630,0.000,0.000,11.665,3.679,0.485,13.892,330.473,1915.457,4478,1305,505,485521
2026-07-13T19:56:38.5559180Z,241.220,Game,94,93.85,10.655,10.347,13.417,17.111,17.111,10.537,17.118,0.000,0.000,13.365,11.819,0.471,9.683,330.531,1915.586,3086,840,392,354877
2026-07-13T19:56:39.5570131Z,242.221,Game,101,100.95,9.906,9.718,11.754,16.260,17.081,9.816,16.773,0.000,0.000,9.056,3.357,0.666,15.272,330.605,1915.816,2926,823,423,319584
2026-07-13T19:56:40.5588844Z,243.223,Game,98,97.78,10.227,10.166,12.431,13.187,13.187,10.135,13.564,0.000,0.000,11.639,3.371,0.486,21.392,330.664,1916.148,3134,843,452,327971
2026-07-13T19:56:41.5689725Z,244.230,Game,98,97.31,10.276,10.193,12.420,15.939,15.939,10.171,18.194,0.000,0.000,9.259,3.451,2.066,29.510,330.906,1916.164,3068,799,433,324149
2026-07-13T19:56:42.5680613Z,245.231,Game,104,103.91,9.624,9.324,11.814,14.977,16.969,9.504,18.380,0.000,0.000,9.547,3.465,5.104,62.133,331.523,1916.516,3025,777,430,321117
2026-07-13T19:56:43.5746104Z,246.237,Game,108,107.35,9.315,9.304,10.437,11.317,16.262,9.224,16.179,0.000,0.000,8.710,3.311,0.332,8.610,331.555,1916.547,3076,807,430,335071
2026-07-13T19:56:44.5768616Z,247.240,Game,98,97.64,10.241,9.934,13.812,17.763,17.763,10.129,19.335,0.000,0.000,11.070,3.272,0.186,1.412,331.582,1916.551,3610,738,450,347312
2026-07-13T19:56:45.5781237Z,248.242,Game,109,108.81,9.190,8.982,10.869,13.708,14.362,9.098,15.339,0.000,0.000,8.472,2.936,0.174,1.414,331.602,1916.473,3480,738,466,293030
2026-07-13T19:56:46.5891159Z,249.251,Game,107,106.06,9.428,9.263,11.856,13.239,13.560,9.344,14.954,0.000,0.000,9.538,3.046,0.424,18.968,331.656,1916.449,3241,697,442,277220
2026-07-13T19:56:47.5924945Z,250.255,Game,100,99.64,10.036,9.831,11.234,11.559,18.185,9.934,18.183,0.000,0.000,10.954,3.050,0.175,1.414,331.676,1917.512,3722,841,501,353566
2026-07-13T19:56:48.6003837Z,251.264,Game,104,103.07,9.702,9.583,11.051,11.812,16.072,9.600,17.033,0.000,0.000,9.044,3.085,0.183,1.414,331.703,1917.543,3155,849,446,351826
2026-07-13T19:56:49.6049718Z,252.269,Game,103,102.47,9.759,9.872,11.393,12.330,13.282,9.653,13.445,0.000,0.000,11.495,3.358,0.372,7.364,331.746,1918.004,2928,858,473,314016
2026-07-13T19:56:50.6160907Z,253.279,Game,101,99.99,10.001,9.788,12.430,12.990,14.369,9.896,14.718,0.000,0.000,11.425,3.348,3.448,66.699,332.117,1918.914,3088,877,487,339194
2026-07-13T19:56:51.6219067Z,254.285,Game,101,100.36,9.964,9.838,11.477,12.449,16.949,9.848,16.920,0.000,0.000,10.320,2.987,0.742,26.137,332.219,1919.637,3325,681,454,353022
2026-07-13T19:56:52.6301431Z,255.292,Game,100,99.35,10.065,9.981,11.508,14.527,17.840,9.963,17.130,0.000,0.000,10.053,3.149,3.132,98.512,332.555,1919.305,3653,747,508,355483
2026-07-13T19:56:53.6372416Z,256.301,Game,94,93.18,10.732,10.195,15.976,19.051,19.051,10.613,19.044,0.000,0.000,9.311,3.500,8.438,66.697,333.422,1919.488,2504,626,375,320403
2026-07-13T19:56:54.6396686Z,257.303,Game,102,101.76,9.827,9.714,11.840,13.094,14.295,9.728,13.547,0.000,0.000,8.900,3.432,0.573,9.345,333.516,1918.918,3284,899,532,362770
2026-07-13T19:56:55.6481388Z,258.311,Game,107,106.16,9.420,9.329,10.900,11.434,12.822,9.325,13.262,0.000,0.000,9.062,3.240,1.454,38.679,333.703,1919.063,3137,827,518,338360
2026-07-13T19:56:56.6518161Z,259.314,Game,106,105.64,9.466,9.417,10.703,12.228,13.115,9.368,13.105,0.000,0.000,10.676,2.992,0.209,1.637,333.727,1917.047,3379,649,453,351106
2026-07-13T19:56:57.6543360Z,260.317,Game,105,104.74,9.548,9.428,11.050,11.702,12.507,9.439,12.126,0.000,0.000,11.444,3.434,0.171,1.453,333.746,1916.813,4481,1195,609,467026
2026-07-13T19:56:58.6620085Z,261.325,Game,107,106.08,9.427,9.201,11.633,12.368,13.016,9.317,13.044,0.000,0.000,8.861,2.808,0.258,1.637,333.785,1916.773,3312,662,457,312724
2026-07-13T19:56:59.6706817Z,262.333,Game,112,111.18,8.994,8.884,10.624,11.014,11.080,8.921,11.008,0.000,0.000,9.135,4.481,0.577,6.204,333.848,1916.895,3331,683,474,323594
2026-07-13T19:57:00.6784293Z,263.341,Game,110,109.04,9.171,9.103,10.747,11.826,12.450,9.084,12.110,0.000,0.000,9.668,3.335,0.346,5.387,333.895,1916.984,3261,904,532,351301
2026-07-13T19:57:01.6839492Z,264.347,Game,100,99.42,10.058,9.807,11.595,15.104,24.828,9.948,26.127,0.000,0.000,9.813,3.280,0.168,1.412,333.918,1916.945,3664,1090,584,396691
2026-07-13T19:57:02.6901735Z,265.352,Game,95,94.52,10.580,10.488,12.037,12.171,12.171,10.472,12.385,0.000,0.000,11.233,4.085,0.202,1.414,333.934,1916.785,4142,1264,625,449271
2026-07-13T19:57:03.7008460Z,266.364,Game,93,91.96,10.874,10.629,13.442,22.658,22.658,10.753,22.163,0.000,0.000,11.571,4.162,0.806,46.773,334.004,1917.168,4219,1346,678,458511
2026-07-13T19:57:04.7014649Z,267.364,Game,85,84.93,11.774,11.531,12.606,28.518,28.518,11.644,30.459,0.000,0.000,12.042,4.178,0.163,1.479,334.027,1917.074,4223,1343,675,458395
2026-07-13T19:57:05.7054089Z,268.368,Game,88,87.69,11.403,11.372,12.849,17.348,17.348,11.280,19.625,0.000,0.000,10.794,5.477,0.162,1.416,334.043,1916.727,4213,1341,667,457933
2026-07-13T19:57:06.7057908Z,269.368,Game,91,90.96,10.994,10.988,12.125,12.685,12.685,10.862,12.810,0.000,0.000,10.430,5.695,0.159,1.416,334.055,1916.324,4195,1336,659,457531
2026-07-13T19:57:07.7105933Z,270.372,Game,86,85.64,11.676,11.063,12.371,60.007,60.007,11.551,59.118,0.000,0.000,10.745,4.114,12.363,1045.848,335.160,1920.746,4197,1338,656,458945
2026-07-13T19:57:08.7185152Z,271.382,Game,86,85.19,11.738,11.240,14.286,29.007,29.007,11.586,28.433,0.000,0.000,9.219,3.915,1.672,84.575,335.289,1920.836,4424,1258,604,464103
2026-07-13T19:57:09.7184858Z,272.382,Game,100,99.97,10.003,9.864,11.376,12.684,20.552,9.909,19.893,0.000,0.000,8.295,3.182,0.173,1.416,335.309,1921.043,3246,869,490,340001
2026-07-13T19:57:10.7278816Z,273.389,Game,109,108.21,9.241,9.281,10.266,11.697,15.007,9.164,14.565,0.000,0.000,14.570,3.376,0.160,1.410,335.332,1920.789,4205,1162,578,444894
2026-07-13T19:57:11.7292225Z,274.391,Game,102,101.87,9.817,9.809,11.335,12.061,12.279,9.704,12.218,0.000,0.000,10.120,3.386,3.443,78.962,335.719,1922.430,3085,933,471,333005
2026-07-13T19:57:12.7347811Z,275.397,Game,105,104.35,9.583,9.532,11.235,11.948,12.270,9.473,12.533,0.000,0.000,10.358,3.513,3.200,123.355,336.090,1923.371,2940,874,466,332160
2026-07-13T19:57:13.7379731Z,276.400,Game,99,98.72,10.129,9.731,14.270,16.653,16.653,10.031,17.006,0.000,0.000,9.089,3.996,3.656,78.460,336.473,1924.051,2840,827,496,308193
2026-07-13T19:57:14.7406602Z,277.404,Game,101,100.56,9.945,9.916,11.220,12.417,14.172,9.841,14.199,0.000,0.000,9.149,3.641,8.002,153.979,337.434,1924.066,2748,828,493,327698
2026-07-13T19:57:15.7420330Z,278.406,Game,100,99.82,10.018,9.926,11.344,13.197,14.803,9.919,15.993,0.000,0.000,8.876,3.082,14.857,128.133,339.313,1925.453,3627,834,572,373785
2026-07-13T19:57:16.7538193Z,279.415,Game,101,100.05,9.995,9.968,11.271,12.291,13.323,9.906,13.918,0.000,0.000,10.457,3.279,0.385,5.440,339.355,1925.438,3652,845,576,374554
2026-07-13T19:57:17.7584474Z,280.422,Game,99,98.35,10.168,10.006,12.214,17.800,17.800,10.053,16.647,0.000,0.000,9.038,3.636,0.680,33.447,339.438,1925.422,3259,895,512,375702
2026-07-13T19:57:18.7691875Z,281.431,Game,98,97.08,10.300,10.347,12.309,15.683,15.683,10.204,17.670,0.000,0.000,10.007,4.912,7.166,127.708,340.199,1925.473,2749,792,459,312707
2026-07-13T19:57:19.7770244Z,282.438,Game,101,100.30,9.970,9.920,11.650,12.972,13.110,9.873,13.812,0.000,0.000,9.547,3.317,6.733,99.447,340.941,1925.781,3189,808,552,329600
2026-07-13T19:57:20.7769560Z,283.439,Game,102,101.98,9.806,9.842,11.398,11.906,12.956,9.699,13.191,0.000,0.000,9.067,3.586,3.140,62.861,341.324,1925.402,2640,724,452,321231
2026-07-13T19:57:21.7804881Z,284.443,Game,95,94.56,10.575,10.391,12.980,13.907,13.907,10.454,13.961,0.000,0.000,8.943,3.413,23.186,154.348,344.148,1930.805,2768,703,462,320763
2026-07-13T19:57:22.7855796Z,285.448,Game,108,107.45,9.307,9.052,10.519,12.242,18.580,9.225,18.981,0.000,0.000,8.659,3.553,0.179,1.420,344.168,1930.773,2725,678,445,317140
